Codes,Picture,Family,Gruppo Prodotto,Product Name,Description EN,Description IT,Description ES,Description DE,Description FR,Description PT,EAN,Launch Date,"BOM without labor cost 
(lotti da 500 pz)",Purchases shipp. and cust.,"Labour Cost 
(24 €/h)",Production Cost,% Annual Fail rate,1 year backend cost,% Markup,Radice,1-PHASE,3-PHASE,TYPE 1,TYPE 2,CABLE 5 m,CABLE 7 m,SOCKET,ISO 15-118,LCD screen,RFID,RCBO (P),POP + SPD,MID,SCHUKO ,Status
SS05AB32MC,,AC Chargers,Stilo Pro,Stilo Pro S,"Stilo Pro S single-phase 32 A, 7.4 kW, type 2 socket, 4.3'' color LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet and compatibility with 4G USB modem, RFID reader, AISI304 stainless steel","Stilo Pro S monofase 32 A, 7,4 kW, presa di tipo 2, display LCD a colori da 4,3'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, lettore RFID, acciaio inox AISI 304",,,,,,May 2026,"€ 572,13","€ 4,58","€ 63,90","€ 640,61","1,5%","€ 3,00",36%,Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
SS05AB32TC,,AC Chargers,Stilo Pro,Stilo Pro S,"Stilo Pro S three-phase 32 A, 22 kW, Type 2 socket, 4.3'' color LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet, and compatibility with 4G USB modem, RFID reader, AISI304 stainless steel","Stilo Pro S trifase 32 A, 22 kW, presa di tipo 2, display LCD a colori da 4,3'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, lettore RFID, acciaio inox AISI 304",,,,,,May 2026,"€ 612,38","€ 4,58","€ 63,90","€ 680,85","1,5%","€ 3,00",36%,Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
SS05AB32MCR,,AC Chargers,Stilo Pro,Stilo Pro S,"Stilo Pro S single-phase 32 A, 7.4 kW, type 2 socket, 4.3'' color LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet and compatibility with 4G USB modem, RFID reader, AISI304 stainless steel, integrated differential magnetothermal and permanent and transient overvoltage protection","Stilo Pro S monofase 32 A, 7,4 kW, presa di tipo 2, display LCD a colori da 4,3'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, lettore RFID, acciaio inox AISI 304, protezione magnetotermica differenziale integrata e protezione contro le sovratensioni permanenti e transitorie",,,,,,May 2026,"€ 583,53","€ 4,58","€ 63,90","€ 652,01","1,5%","€ 3,00",36%,Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
SS05AB32TCR,,AC Chargers,Stilo Pro,Stilo Pro S,"Stilo Pro S three-phase 32 A, 22 kW, type 2 socket, 4.3'' color LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet and compatibility with 4G USB modem, RFID reader, AISI304 stainless steel, integrated differential magnetothermal and permanent and transient overvoltage protection","Stilo Pro S trifase 32 A, 22 kW, presa di tipo 2, display LCD a colori da 4,3'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, lettore RFID, acciaio inox AISI 304, protezione magnetotermica differenziale integrata e protezione contro le sovratensioni permanenti e transitorie",,,,,,May 2026,"€ 629,91","€ 4,58","€ 63,90","€ 698,38","1,5%","€ 3,00",36%,Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
SS05AB32MMP,,AC Chargers,Stilo Pro,Stilo Pro S,"Stilo Pro S single-phase 32 A, 7.4 kW, Type 2 socket, 4.3'' color LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet and compatibility with 4G USB modem, RFID reader, AISI304 stainless steel, integrated differential magnetothermal protection, MID meter",,,,,,,TBD,"€ 600,72","€ 4,58","€ 63,90","€ 669,20","1,0%","€ 3,00","35,0%",Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
SS05AB32TM,,AC Chargers,Stilo Pro,Stilo Pro S,"Stilo Pro S three-phase 32 A, 22 kW, type 2 socket, 4.3'' color LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet and compatibility with 4G USB modem, RFID reader, stainless steel AISI304, MID meter","Stilo Pro S trifase 32 A, 22 kW, presa di tipo 2, display LCD a colori da 4,3'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, lettore RFID, acciaio inox AISI 304, contatore MID",,,,,,May 2026,"€ 661,38","€ 4,58","€ 63,90","€ 729,85","1,5%","€ 3,00",36%,Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
SS05AB32MMR,,AC Chargers,Stilo Pro,Stilo Pro S,"Stilo Pro S single-phase 32 A, 7.4 kW, type 2 socket, 4.3'' color LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet and compatibility with 4G USB modem, RFID reader, AISI304 stainless steel, integrated differential magnetothermal and permanent and transient overvoltage protection, MID meter",,,,,,,TBD,"€ 612,12","€ 4,58","€ 63,90","€ 680,60","1,0%","€ 3,00","35,0%",Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
SS05AB32TMR,,AC Chargers,Stilo Pro,Stilo Pro S,"Stilo Pro S three-phase 32 A, 22 kW, Type 2 socket, 4.3'' color LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet and compatibility with 4G USB modem, RFID reader, AISI304 stainless steel, integrated differential magnetothermal and permanent and transient overvoltage protection, MID meter","Stilo Pro S trifase 32 A, 22 kW, presa di tipo 2, display LCD a colori da 4,3'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, lettore RFID, acciaio inox AISI 304, protezione magnetotermica differenziale integrata e protezione contro le sovratensioni permanenti e transitorie, contatore MID",,,,,,May 2026,"€ 678,91","€ 4,58","€ 63,90","€ 747,38","1,5%","€ 3,00",36%,Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
OT04IT64MCP5S,,AC Chargers,Duo,Duo T,"Duo T single-phase 64 A, 2 × 7.4 kW, 5 m coiled Type 2 cable, monochrome display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, integrated shunt trip coil, white cover.","Duo T Monofase 64 A, 2x7,4 kW, cavo spiralato 5m tipo 2, display monocromatico, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali, bobina di sgancio integrata, cover bianca","Duo T monofásica 64 A, 2x7,4 kW, cable espiral 5 m tipo 2 con soporte para conector, pantalla monocromática, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales, carcasa blanca","Duo T einphasig 64 A, 2×7,4 kW, spiralförmiges Kabel 5 m Typ 2, monochromes Display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und Kompatibilität mit USB-4G-Modem, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen, integrierte Auslösspule, weiße Cover","Duo T monophasé 64 A, 2×7,4 kW, câble spiralé 5 m type 2, écran monochrome, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées, cover blanche","Duo T monofásico 64 A, 2x7,4 kW, cabo espiralado de 5 m tipo 2, ecrã monocromático, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais, cover branca",,March 2026,"€ 564,69","€ 7,39","€ 74,34","€ 646,42","2,5%","€ 6,00","23,0%",Italy,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Active
OT04IT64MMP5S,,AC Chargers,Duo,Duo T,"Duo T single-phase 64 A, 2 × 7.4 kW, 5 m coiled Type 2 cable, monochrome display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, integrated shunt trip coil, MID meter, white cover.","Duo T Monofase 64 A, 2x7,4 kW, cavo spiralato 5m tipo 2, display monocromatico, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali, bobina di sgancio integrata, misuratore MID, cover bianca","Duo T monofásica 64 A, 2x7,4 kW, cable espiral 5 m tipo 2 con soporte para conector, pantalla monocromática, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales, contador MID, carcasa blanca","Duo T einphasig 64 A, 2×7,4 kW, spiralförmiges Kabel 5 m Typ 2, monochromes Display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und Kompatibilität mit USB-4G-Modem, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen, integrierte Auslösspule, MID-Zähler, weiße Cover","Duo T monophasé 64 A, 2×7,4 kW, câble spiralé 5 m type 2, écran monochrome, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées, compteur MID, cover blanche","Duo T monofásico 64 A, 2x7,4 kW, cabo espiralado de 5 m tipo 2, ecrã monocromático, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais, contador MID, cover branca",,March 2026,"€ 635,93","€ 7,39","€ 74,34","€ 717,66","2,5%","€ 6,00","23,0%",Italy,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Active
OT04IT64TCP5S,,AC Chargers,Duo,Duo T,"Duo T three-phase 64 A, 2 × 22 kW, 5 m coiled Type 2 cable, monochrome display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, integrated shunt trip coil, white cover.","Duo T Trifase 64 A, 2x22 kW, cavo spiralato 5m tipo 2, display monocromatico, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali, bobina di sgancio integrata, cover bianca","Duo T trifásica 64 A, 2x22 kW, cable espiral 5 m tipo 2 con soporte para conector, pantalla monocromática, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales, carcasa blanca","Duo T dreiphasig 64 A, 2×22 kW, spiralförmiges Kabel 5 m Typ 2, monochromes Display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und Kompatibilität mit USB-4G-Modem, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen, integrierte Auslösspule, weiße Cover","Duo T triphasé 64 A, 2×22 kW, câble spiralé 5 m type 2, écran monochrome, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées, cover blanche","Duo T trifásico 64 A, 2x22 kW, cabo espiralado de 5 m tipo 2, ecrã monocromático, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais, cover branca",,March 2026,"€ 646,21","€ 7,39","€ 74,34","€ 727,94","2,5%","€ 6,00","23,0%",Italy,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Active
OT04IT64TMP5S,,AC Chargers,Duo,Duo T,"Duo T three-phase 64 A, 2 × 22 kW, 5 m coiled Type 2 cable, monochrome display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, integrated shunt trip coil, MID meter, white cover.","Duo T Trifase 64 A, 2x22kW, cavo spiralato 5m tipo 2, display monocromatico, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali, bobina di sgancio integrata, misuratore MID, cover bianca","Duo T trifásica 64 A, 2x22 kW, cable espiral de 5 m tipo 2, pantalla monocromática, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales, contador MID, carcasa blanca","Duo T dreiphasig 64 A, 2×22 kW, spiralförmiges Kabel 5 m Typ 2, monochromes Display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und Kompatibilität mit USB-4G-Modem, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen, integrierte Auslösspule, MID-Zähler, weiße Cover","Duo T triphasé 64 A, 2×22 kW, câble spiralé 5 m type 2, écran monochrome, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées, compteur MID, cover blanche","Duo T trifásico 64 A, 2x22 kW, cabo espiralado de 5 m tipo 2, ecrã monocromático, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais, contador MID, cover branca",,March 2026,"€ 741,64","€ 7,39","€ 74,34","€ 823,37","2,5%","€ 6,00","23,0%",Italy,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Active
OS04IT64MCP,,AC Chargers,Duo,Duo S,"Duo S single-phase 64 A, 2 × 7.4 kW, Type 2 socket, monochrome display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, integrated shunt trip coil, white cover.","Duo S Monofase 64 A, 2X7,4 kW, socket tipo 2, display monocromatico, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali, bobina di sgancio integrata, cover bianca","Duo S monofásica 64 A, 2x7,4 kW, toma tipo 2, pantalla monocromática, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales, carcasa blanca","Duo S einphasig 64 A, 2×7,4 kW, Typ-2-Steckdose, monochromes Display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und Kompatibilität mit USB-4G-Modem, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen, integrierte Auslösspule, weiße Cover","Duo S monophasé 64 A, 2×7,4 kW, prise type 2, écran monochrome, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées, cover blanche","Duo S monofásico 64 A, 2x7,4 kW, tomada tipo 2, ecrã monocromático, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais, cover branca",,March 2026,"€ 546,07","€ 6,99","€ 80,54","€ 633,59","2,5%","€ 6,00","23,0%",Italy,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Active
OS04IT64MMP,,AC Chargers,Duo,Duo S,"Duo S single-phase 64 A, 2 × 7.4 kW, Type 2 socket, monochrome display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, integrated shunt trip coil, MID meter, white cover.","Duo S Monofase 64 A, 2X7,4 kW, socket tipo 2, display monocromatico, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali, bobina di sgancio integrata, misuratore MID cover bianca","Duo S monofásica 64 A, 2x7,4 kW, toma tipo 2, pantalla monocromática, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales, contador MID, carcasa blanca","Duo S einphasig 64 A, 2×7,4 kW, Typ-2-Steckdose, monochromes Display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und Kompatibilität mit USB-4G-Modem, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen, integrierte Auslösspule, MID-Zähler, weiße Cover","Duo S monophasé 64 A, 2×7,4 kW, prise type 2, écran monochrome, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées, compteur MID, cover blanche","Duo S monofásico 64 A, 2x7,4 kW, tomada tipo 2, ecrã monocromático, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais, contador MID, cover branca",,March 2026,"€ 597,31","€ 6,99","€ 80,54","€ 684,84","2,5%","€ 6,00","23,0%",Italy,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Active
OS04IT64TCP,,AC Chargers,Duo,Duo S,"Duo S three-phase 64 A, 2 × 22 kW, Type 2 socket, monochrome display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, integrated shunt trip coil, white cover.","Duo S Trifase 64 A, 2x22 kW, socket tipo 2, display monocromatico, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali, bobina di sgancio integrata, cover bianca","Duo S trifásica 64 A, 2x22 kW, toma tipo 2, pantalla monocromática, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales, carcasa blanca","Duo S dreiphasig 64 A, 2×22 kW, Typ-2-Steckdose, monochromes Display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und Kompatibilität mit USB-4G-Modem, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen, integrierte Auslösspule, weiße Cover","Duo S triphasé 64 A, 2×22 kW, prise type 2, écran monochrome, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées, cover blanche","Duo S trifásico 64 A, 2x22 kW, tomada tipo 2, ecrã monocromático, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais, cover branca",,March 2026,"€ 602,07","€ 6,99","€ 80,54","€ 689,60","2,5%","€ 6,00","23,0%",Italy,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Active
OS04IT64TMP,,AC Chargers,Duo,Duo S,"Duo S three-phase 64 A, 2 × 22 kW, Type 2 socket, monochrome display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, integrated shunt trip coil, MID meter, white cover.","Duo S Trifase 64 A, 2x22kW, socket tipo 2, display monocromatico, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali, bobina di sgancio integrata, misuratore MID, cover bianca","Duo S trifásica 64 A, 2x22 kW, toma tipo 2, pantalla monocromática, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales, contador MID, carcasa blanca","Duo S dreiphasig 64 A, 2×22 kW, Typ-2-Steckdose, monochromes Display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und Kompatibilität mit USB-4G-Modem, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen, integrierte Auslösspule, MID-Zähler, weiße Cover","Duo S triphasé 64 A, 2×22 kW, prise type 2, écran monochrome, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées, compteur MID, cover blanche","Duo S trifásico 64 A, 2x22 kW, tomada tipo 2, ecrã monocromático, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais, contador MID, cover branca",,March 2026,"€ 697,51","€ 6,99","€ 80,54","€ 785,03","2,5%","€ 6,00","23,0%",Italy,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Active
OS04FR64MCP,,AC Chargers,Duo,Duo S,"Duo S single-phase 64 A, 2 × 7.4 kW, Type 2 socket with shutter, monochrome display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections.","Duo S monofase 64 A, 2 × 7,4 kW, presa di tipo 2 con otturatore, display monocromatico, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali integrate",,,"Duo S Monophasé 64 A, 2x7,4 kW, prise type 2 avec shutter, écran monochrome, compatible ISO 15118-20 V2G, connectivité Bluetooth, WiFi, Ethernet et compatibilité avec modem 4G USB, double lecteur RFID, protections magnétothermique  différentielles intégrées",,8054320763888,March 2026,"€ 555,11","€ 6,99","€ 80,54","€ 642,63","2,5%","€ 6,00","23,0%",France,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Active
